ID,Ground Truth,Noised Signal,Model Output
5541,-0.448383216,-0.120370916,-0.02859658
5542,-0.45006727,-0.514294393,-0.034833834
5543,-0.451749725,-1.550249207,-0.056597367
5544,-0.453430574,0.334009892,-0.049618259
5545,-0.455109813,-0.076356111,-0.04891713
5546,-0.456787434,-0.338968575,-0.052185163
5547,-0.458463433,0.117310416,-0.048528269
5548,-0.460137802,-0.642071788,-0.056365713
5549,-0.461810537,0.169570148,-0.051868126
5550,-0.463481631,0.00317782,-0.049936816
5551,-0.465151078,-0.39556827,-0.05404149
5552,-0.466818872,0.235229697,-0.048582509
5553,-0.468485008,-0.019015683,-0.047030345
5554,-0.470149479,-0.276567805,-0.049386278
5555,-0.47181228,-0.522847636,-0.055415615
5556,-0.473473404,-0.265518858,-0.057480022
5557,-0.475132846,-1.056006141,-0.071362123
5558,-0.4767906,0.08666649,-0.067921385
5559,-0.47844666,-0.590497847,-0.074657217
5560,-0.48010102,0.038935068,-0.071888313
5561,-0.481753674,-0.622965892,-0.079041108
5562,-0.483404616,-0.322278193,-0.08159928
5563,-0.485053841,-1.130423564,-0.096103117
5564,-0.486701343,-0.629089628,-0.102928922
5565,-0.488347115,-0.929542774,-0.114044741
5566,-0.489991152,-0.187803248,-0.114101157
5567,-0.491633448,-0.621366567,-0.120500311
5568,-0.493273997,0.401684782,-0.111835286
5569,-0.494912793,-1.320786204,-0.128474101
5570,-0.496549832,0.12226033,-0.123811945
5571,-0.498185105,-0.353476973,-0.126144722
5572,-0.499818609,-0.623543364,-0.132364914
5573,-0.501450337,-0.038462287,-0.129994676
5574,-0.503080283,-0.522918724,-0.134689733
5575,-0.504708442,-0.147733829,-0.133874789
5576,-0.506334807,-1.082106604,-0.146571681
5577,-0.507959374,0.178214789,-0.140895173
5578,-0.509582135,0.334069457,-0.133020744
5579,-0.511203086,-0.859609736,-0.142529115
5580,-0.512822221,-0.426300885,-0.145623609
5581,-0.514439534,-0.061228208,-0.143413171
5582,-0.516055019,-1.193244077,-0.157494202
5583,-0.51766867,-0.05816784,-0.155088887
5584,-0.519280482,-0.597968656,-0.160434678
5585,-0.520890449,0.311791857,-0.152696684
5586,-0.522498565,-0.345182959,-0.154467836
5587,-0.524104824,0.434410567,-0.145020649
5588,-0.525709222,-0.620826087,-0.150869861
5589,-0.527311751,-0.271732076,-0.151615396
5590,-0.528912408,-0.658021101,-0.157880083
5591,-0.530511184,-0.250359639,-0.158218279
5592,-0.532108076,0.006718201,-0.154875085
5593,-0.533703077,-0.9818302,-0.165692493
5594,-0.535296182,-0.876755325,-0.174798623
5595,-0.536887385,-0.951542888,-0.184771851
5596,-0.538476681,-1.060419915,-0.196053013
5597,-0.540064063,-0.6228188,-0.201027766
5598,-0.541649526,-0.739235824,-0.207522258
5599,-0.543233065,-1.871699373,-0.229354098
5600,-0.544814674,-0.558675715,-0.232870892
5601,-0.546394347,-1.346051576,-0.246899948
5602,-0.547972078,-0.845178998,-0.253931344
5603,-0.549547863,-0.256608286,-0.253023684
5604,-0.551121695,-0.983103454,-0.261751473
5605,-0.552693569,-0.395236532,-0.262568712
5606,-0.554263479,-1.2442838,-0.274496198
5607,-0.555831419,-1.605174952,-0.290762246
5608,-0.557397385,-0.007217545,-0.286166847
5609,-0.558961371,-0.403391121,-0.286729753
5610,-0.56052337,-0.362255918,-0.286754787
5611,-0.562083378,0.032772617,-0.281680644
5612,-0.563641389,-0.098973444,-0.278365016
5613,-0.565197397,-0.018457424,-0.274036467
5614,-0.566751396,-0.347532903,-0.274050355
5615,-0.568303383,-0.786739417,-0.279773831
5616,-0.569853349,-0.899023166,-0.286832035
5617,-0.571401292,-0.733476253,-0.291623592
5618,-0.572947204,-0.496195241,-0.293294251
5619,-0.57449108,-0.740279743,-0.298050642
5620,-0.576032915,-0.110187887,-0.294702291
5621,-0.577572703,-0.15128835,-0.291916609
5622,-0.57911044,-0.177463496,-0.289498627
5623,-0.580646118,0.415362068,-0.27944994
5624,-0.582179734,-2.802512961,-0.310726881
5625,-0.583711281,0.074190485,-0.304917097
5626,-0.585240754,0.445745241,-0.294418991
5627,-0.586768148,-0.947317516,-0.301782548
5628,-0.588293457,-0.919967068,-0.308643103
5629,-0.589816675,-0.877097155,-0.314822018
5630,-0.591337798,0.394442812,-0.304941416
5631,-0.59285682,-0.788102507,-0.310078859
5632,-0.594373736,-0.965922329,-0.317336321
5633,-0.595888539,-0.666640076,-0.320724964
5634,-0.597401226,0.62730625,-0.307894528
5635,-0.598911789,-0.778763811,-0.312857568
5636,-0.600420225,-0.209308834,-0.31059885
5637,-0.601926528,-0.85129028,-0.31641525
5638,-0.603430692,-0.864452244,-0.322276771
5639,-0.604932711,-0.536629783,-0.323969662
5640,-0.606432582,-1.372951567,-0.335908532
5641,-0.607930298,-0.27908022,-0.334239364
5642,-0.609425853,-0.724757113,-0.338036656
5643,-0.610919244,-0.32607213,-0.336914957
5644,-0.612410464,-1.325286803,-0.34792459
5645,-0.613899508,0.061673914,-0.341988325
5646,-0.61538637,0.296656102,-0.333221376
5647,-0.616871046,-1.140719215,-0.342095494
5648,-0.618353531,-1.562580951,-0.355800688
5649,-0.619833818,-0.507643664,-0.356620073
5650,-0.621311903,-1.118008721,-0.364658713
5651,-0.62278778,-0.812777283,-0.368932664
5652,-0.624261445,-0.395135198,-0.368234873
5653,-0.625732892,0.140304969,-0.361228824
5654,-0.627202115,0.676893261,-0.347825289
5655,-0.62866911,-0.893117832,-0.353389025
5656,-0.630133871,-0.344284541,-0.352290511
5657,-0.631596393,-0.689817609,-0.355339587
5658,-0.633056672,-0.651683211,-0.35788089
5659,-0.634514701,-0.339650764,-0.356669962
5660,-0.635970475,-1.077562458,-0.364230275
5661,-0.63742399,0.067080116,-0.358117402
5662,-0.63887524,0.344949663,-0.348709822
5663,-0.64032422,-0.601304773,-0.350761175
5664,-0.641770925,-1.272453077,-0.360772371
5665,-0.643215349,0.099594117,-0.354294121
5666,-0.644657489,-0.502476939,-0.355074584
5667,-0.646097337,-0.840911074,-0.359868765
5668,-0.647534891,-0.498700775,-0.360520661
5669,-0.648970143,-1.525904412,-0.37323916
5670,-0.65040309,0.43632561,-0.362714469
5671,-0.651833725,0.061675805,-0.356676042
5672,-0.653262045,-0.610081062,-0.358700335
5673,-0.654688044,0.889050305,-0.342725754
5674,-0.656111716,-0.698956205,-0.346055329
5675,-0.657533057,-0.906549478,-0.351816475
5676,-0.658952062,-0.706367303,-0.355071425
5677,-0.660368726,-1.235904453,-0.364538729
5678,-0.661783043,-1.110910105,-0.372304678
5679,-0.663195009,-0.90280643,-0.377475202
5680,-0.664604619,0.292722627,-0.368634582
5681,-0.666011867,-1.377985121,-0.379400253
5682,-0.667416749,-0.81234496,-0.383383334
5683,-0.66881926,-0.302241497,-0.381424844
5684,-0.670219394,-0.410126868,-0.380736589
5685,-0.671617147,-0.549064546,-0.38166219
5686,-0.673012514,-0.221736184,-0.378791749
5687,-0.674405489,-1.11286055,-0.386241078
5688,-0.675796068,-1.239952321,-0.394955158
5689,-0.677184246,-0.917710813,-0.399826884
5690,-0.678570018,-0.313047996,-0.397803426
5691,-0.679953379,-0.738885827,-0.400607884
5692,-0.681334324,-0.591501146,-0.401709139
5693,-0.682712848,0.262329008,-0.393156111
5694,-0.684088946,-0.26417342,-0.390651882
5695,-0.685462614,0.048465236,-0.384590089
5696,-0.686833847,0.031512513,-0.378761828
5697,-0.688202639,-0.993546612,-0.384842098
5698,-0.689568985,0.33255712,-0.37551856
5699,-0.690932882,-1.66394936,-0.389365971
5700,-0.692294324,-0.718981252,-0.392095864
5701,-0.693653306,0.041400006,-0.386106253
5702,-0.695009823,-0.728142135,-0.388998806
5703,-0.696363871,-0.676654261,-0.391253173
5704,-0.697715445,-0.164404699,-0.387628376
5705,-0.69906454,-0.817862603,-0.39151603
5706,-0.700411151,-0.599740953,-0.392853558
5707,-0.701755273,-0.731442347,-0.395662844
5708,-0.703096902,-1.578781931,-0.407916188
5709,-0.704436033,-0.757860391,-0.410750151
5710,-0.705772661,-1.43269288,-0.420944095
5711,-0.707106781,-0.554582584,-0.421328187
5712,-0.708438389,-0.662779843,-0.422886133
5713,-0.70976748,-1.652718254,-0.435090065
5714,-0.711094049,-0.874653925,-0.438681245
5715,-0.712418091,0.051122236,-0.432336152
5716,-0.713739602,0.298198136,-0.423336327
5717,-0.715058577,-0.019101163,-0.417834938
5718,-0.716375012,-1.130140653,-0.424547017
5719,-0.717688901,-0.863988865,-0.428229809
5720,-0.71900024,-0.309598381,-0.425856292
5721,-0.720309025,-0.554966443,-0.426172674
5722,-0.72161525,-1.616659371,-0.437887371
5723,-0.722918911,-0.232524909,-0.434588253
5724,-0.724220004,-0.380187231,-0.432905555
5725,-0.725518524,-0.342652553,-0.430838585
5726,-0.726814465,-1.385247103,-0.439954817
5727,-0.728107825,-1.514986416,-0.450174332
5728,-0.729398597,-0.373749722,-0.448246598
5729,-0.730686778,-1.193729179,-0.454897881
5730,-0.731972362,-1.04989476,-0.459909081
5731,-0.733255346,-0.147023278,-0.455531538
5732,-0.734535725,-1.070129738,-0.460736632
5733,-0.735813493,-0.491145313,-0.459901273
5734,-0.737088648,-1.268753507,-0.46702981
5735,-0.738361183,-0.953190123,-0.470798016
5736,-0.739631095,-0.189450254,-0.466776788
5737,-0.740898379,0.112927268,-0.459683955
5738,-0.74216303,0.191977564,-0.451786637
5739,-0.743425045,-0.947686185,-0.455809712
5740,-0.744684418,-0.812432811,-0.458358049
5741,-0.745941145,-0.913177645,-0.46189338
5742,-0.747195222,-0.751422676,-0.46370846
5743,-0.748446644,-1.661908324,-0.474695623
5744,-0.749695407,-0.443852342,-0.473209321
5745,-0.750941506,-0.928105115,-0.476601541
5746,-0.752184937,-0.568761596,-0.476343691
5747,-0.753425695,-1.198743295,-0.482358992
5748,-0.754663777,-0.491928528,-0.481261253
5749,-0.755899177,-0.37617378,-0.479025662
5750,-0.757131891,-1.009091226,-0.483104169
5751,-0.758361915,-0.94567232,-0.486473858
5752,-0.759589245,-0.665385871,-0.487031519
5753,-0.760813876,-0.243755266,-0.483430207
5754,-0.762035803,-0.240169051,-0.479821861
5755,-0.763255023,-0.213683477,-0.475977361
5756,-0.764471531,-1.009501001,-0.480124056
5757,-0.765685323,-0.75266438,-0.481643558
5758,-0.766896395,-1.816822388,-0.493560493
5759,-0.768104741,-0.936723528,-0.496636689
5760,-0.769310359,-0.061918808,-0.491191924
5761,-0.770513243,-2.007512195,-0.50459522
5762,-0.771713389,-1.086103184,-0.508868217
5763,-0.772910794,-1.138976084,-0.513542533
5764,-0.774105452,-0.637817478,-0.513442695
5765,-0.77529736,-0.23807964,-0.509590924
5766,-0.776486513,-1.071534016,-0.51361835
5767,-0.777672907,0.386854475,-0.503845513
5768,-0.778856538,-0.870478145,-0.506093562
5769,-0.780037402,0.457830969,-0.495605886
5770,-0.781215494,-1.081027936,-0.500027776
5771,-0.782390811,-1.003806378,-0.503617406
5772,-0.783563347,-0.126570972,-0.498764396
5773,-0.7847331,-0.587990057,-0.498394489
5774,-0.785900064,-2.062692408,-0.512043118
5775,-0.787064236,0.173797853,-0.504295707
5776,-0.788225612,0.061895885,-0.497626603
5777,-0.789384187,-0.441571389,-0.495858669
5778,-0.790539957,-0.816633631,-0.497734427
5779,-0.791692919,-0.366273756,-0.49523735
5780,-0.792843067,-0.967277788,-0.498574495
5781,-0.793990399,-0.678327929,-0.499075651
5782,-0.795134909,-0.688180643,-0.499663889
5783,-0.796276594,-0.775215538,-0.501076937
5784,-0.79741545,-0.85963101,-0.503271937
5785,-0.798551473,0.433701692,-0.493005276
5786,-0.799684658,-0.28429361,-0.489753842
5787,-0.800815003,-0.199174516,-0.485693038
5788,-0.801942501,-0.859685115,-0.488169193
5789,-0.803067151,-0.85329775,-0.490537524
5790,-0.804188947,-1.268938255,-0.496886551
5791,-0.805307886,-0.506863838,-0.495758295
5792,-0.806423963,-1.379268097,-0.50302881
5793,-0.807537175,0.009907224,-0.4968642
5794,-0.808647518,-0.620939677,-0.496837914
5795,-0.809754988,-1.296698962,-0.503292441
5796,-0.810859581,-0.831329366,-0.50517869
5797,-0.811961293,-0.759437107,-0.506350696
5798,-0.813060119,-0.573761891,-0.505744278
5799,-0.814156057,-0.237664538,-0.501943171
5800,-0.815249102,-0.546955329,-0.501137853
5801,-0.816339251,-0.366418118,-0.498609602
5802,-0.817426499,0.048829788,-0.492080092
5803,-0.818510842,-0.420292341,-0.49016583
5804,-0.819592278,-1.127857833,-0.495160639
5805,-0.820670801,-1.737645925,-0.505858421
5806,-0.821746409,0.356394301,-0.496350586
5807,-0.822819096,-1.970817335,-0.509212017
5808,-0.823888861,-1.558960996,-0.517789304
5809,-0.824955698,-0.92967901,-0.520332336
5810,-0.826019603,-1.734776525,-0.53017205
5811,-0.827080574,-1.906564332,-0.541213274
5812,-0.828138607,-1.343356798,-0.546955168
5813,-0.829193696,-2.196974935,-0.559880078
5814,-0.83024584,-0.206585137,-0.555470228
5815,-0.831295034,-1.388359143,-0.561230958
5816,-0.832341274,-0.349773173,-0.558041036
5817,-0.833384557,-1.033052721,-0.560722351
5818,-0.834424878,-1.093399958,-0.563861072
5819,-0.835462235,-1.107850138,-0.567055821
5820,-0.836496624,-0.830252719,-0.567865014
5821,-0.83752804,-0.239583535,-0.563696742
5822,-0.838556481,-0.959866184,-0.565651298
5823,-0.839581942,-2.205511731,-0.577890396
5824,-0.84060442,-0.424451113,-0.575198054
5825,-0.841623911,-1.405860077,-0.58059001
5826,-0.842640412,-0.815248173,-0.581065238
5827,-0.843653919,-1.492152039,-0.586997986
5828,-0.844664429,-1.182556253,-0.590310872
5829,-0.845671937,-0.450185284,-0.587725878
5830,-0.846676441,-1.539038751,-0.593847275
5831,-0.847677936,-1.210507595,-0.597231567
5832,-0.84867642,0.307083959,-0.588579535
5833,-0.849671888,-1.227693445,-0.592216194
5834,-0.850664337,-1.623677169,-0.598872781
5835,-0.851653764,-1.087570224,-0.601194203
5836,-0.852640164,-1.307314413,-0.605162859
5837,-0.853623536,-0.391462016,-0.602005303
5838,-0.854603874,-1.661920916,-0.60866642
5839,-0.855581176,-1.295829889,-0.61237371
5840,-0.856555438,-1.758143985,-0.619441509
5841,-0.857526656,-0.357798878,-0.615941286
5842,-0.858494828,-1.108032856,-0.618085861
5843,-0.859459949,-0.496658226,-0.615634799
5844,-0.860422017,-0.502722559,-0.613249421
5845,-0.861381028,-1.165215084,-0.615874708
5846,-0.862336978,-1.697897533,-0.622389376
5847,-0.863289864,-1.622736539,-0.628163397
5848,-0.864239682,-1.389403412,-0.632100403
5849,-0.865186431,0.158801118,-0.624770343
5850,-0.866130105,0.020428267,-0.618437827
5851,-0.867070701,-0.845006322,-0.618582904
5852,-0.868008217,-1.757330095,-0.625450552
5853,-0.868942649,-0.381842282,-0.622095585
5854,-0.869873993,-0.319619732,-0.618297279
5855,-0.870802247,-1.335706855,-0.622078121
5856,-0.871727407,-0.6430803,-0.620679736
5857,-0.872649469,-1.022431678,-0.62210238
5858,-0.873568431,-1.307808801,-0.625590444
5859,-0.874484289,-1.379680182,-0.629519105
5860,-0.87539704,-1.983751676,-0.637655139
5861,-0.87630668,-1.179829182,-0.639892459
5862,-0.877213207,-0.760245114,-0.639137805
5863,-0.878116617,0.413118016,-0.630008936
5864,-0.879016907,0.726170673,-0.618471384
5865,-0.879914074,-0.9442454,-0.619353175
5866,-0.880808115,-0.449523721,-0.616539955
5867,-0.881699026,-0.910364193,-0.617200613
5868,-0.882586804,-1.607239019,-0.623008728
5869,-0.883471447,-0.825748724,-0.622946441
5870,-0.88435295,-1.195876728,-0.625598192
5871,-0.885231311,-1.093541876,-0.627451777
5872,-0.886106527,-0.726878672,-0.626607955
5873,-0.886978595,-0.827067743,-0.626505136
5874,-0.887847511,-1.10412087,-0.628418446
5875,-0.888713273,-2.060134689,-0.637134373
5876,-0.889575876,-1.952333813,-0.64478755
5877,-0.89043532,-0.137390007,-0.6396119
5878,-0.891291599,0.002367152,-0.633439898
5879,-0.892144712,-1.068838569,-0.634971023
5880,-0.892994654,-0.31933669,-0.631114006
5881,-0.893841424,-0.668831979,-0.629807234
5882,-0.894685018,-1.280470076,-0.632924318
5883,-0.895525433,-0.787572596,-0.632451296
5884,-0.896362667,-0.691432635,-0.631292939
5885,-0.897196715,-0.727212718,-0.630405724
5886,-0.898027576,-1.286529197,-0.633552909
5887,-0.898855246,-0.336063653,-0.629822731
5888,-0.899679722,-1.791829388,-0.636587381
5889,-0.900501002,-0.985806857,-0.637474179
5890,-0.901319082,-0.373697254,-0.633995652
5891,-0.902133959,-1.482087043,-0.638447523
5892,-0.902945632,-0.087447536,-0.632917762
5893,-0.903754096,-0.502056749,-0.630390227
5894,-0.904559349,-1.366522961,-0.634109735
5895,-0.905361388,-1.937339811,-0.641760468
5896,-0.90616021,-1.069454894,-0.643146992
5897,-0.906955813,-1.103508651,-0.64474529
5898,-0.907748193,-0.86369123,-0.644651592
5899,-0.908537348,-1.517833965,-0.64907825
5900,-0.909323275,-0.249526345,-0.644681692
5901,-0.910105971,-0.961916384,-0.645271063
5902,-0.910885433,-0.01831398,-0.639257133
5903,-0.911661659,-0.624447058,-0.637549579
5904,-0.912434645,-0.409569458,-0.634327173
5905,-0.91320439,-1.013316468,-0.635446906
5906,-0.91397089,-0.580397673,-0.633461475
5907,-0.914734143,-1.055204013,-0.634894907
5908,-0.915494146,-0.867375347,-0.634965897
5909,-0.916250895,1.450638154,-0.618149281
5910,-0.91700439,-1.304448781,-0.621702552
5911,-0.917754626,-1.467608535,-0.62636596
5912,-0.918501601,-1.302822839,-0.629720449
5913,-0.919245313,-0.577869857,-0.627768755
5914,-0.919985758,-1.252414276,-0.630728424
5915,-0.920722935,-0.772062467,-0.630171895
5916,-0.921456841,-0.26351685,-0.625928521
5917,-0.922187472,-1.469910524,-0.630499899
5918,-0.922914827,-0.750845509,-0.629793048
5919,-0.923638903,-0.132022469,-0.624589026
5920,-0.924359697,-0.649900841,-0.623214483
5921,-0.925077207,-1.673700788,-0.6293329
5922,-0.92579143,-0.630680989,-0.627768636
5923,-0.926502363,-0.967369554,-0.628667831
5924,-0.927210005,-0.920903924,-0.629216194
5925,-0.927914352,-0.074065006,-0.623587549
5926,-0.928615402,-0.73105683,-0.622821152
5927,-0.929313153,-0.350233657,-0.619247317
5928,-0.930007602,-1.51745181,-0.624339223
5929,-0.930698746,-1.66242093,-0.630343139
5930,-0.931386584,-1.611692938,-0.635811806
5931,-0.932071112,-0.329883034,-0.632027268
5932,-0.932752329,-1.142493829,-0.63411057
5933,-0.933430232,-1.631742103,-0.63961482
5934,-0.934104818,-0.32019134,-0.635745227
5935,-0.934776085,-0.139873174,-0.630593419
5936,-0.935444031,-1.392990084,-0.634496808
5937,-0.936108653,-1.300070409,-0.637649357
5938,-0.936769949,-1.073595605,-0.639138162
5939,-0.937427917,-0.196323612,-0.634387136
5940,-0.938082554,-0.883250627,-0.634578764
5941,-0.938733858,-0.745386875,-0.633782983
5942,-0.939381826,-0.991046427,-0.634753108
5943,-0.940026457,0.298436523,-0.626420259
5944,-0.940667748,-1.750742615,-0.632996917
5945,-0.941305697,-0.970350895,-0.633832216
5946,-0.941940301,-0.756488927,-0.633124948
5947,-0.942571558,-1.758412405,-0.639550328
5948,-0.943199466,-1.695286845,-0.645341992
5949,-0.943824024,-1.789417786,-0.651607275
5950,-0.944445227,-0.814332788,-0.651082456
5951,-0.945063075,-1.02376329,-0.651993394
5952,-0.945677565,-1.670307469,-0.657256007
5953,-0.946288695,-0.586615779,-0.65512538
5954,-0.946896463,-0.99605807,-0.655783176
5955,-0.947500867,-0.917915897,-0.655904114
5956,-0.948101904,-1.19377464,-0.657876849
5957,-0.948699572,-1.74095557,-0.663439572
5958,-0.94929387,-1.262124864,-0.665714681
5959,-0.949884794,-0.161871194,-0.660702825
5960,-0.950472344,-0.463295431,-0.657718182
5961,-0.951056516,-1.438470766,-0.661283553
5962,-0.95163731,-1.497428473,-0.665150881
5963,-0.952214722,-1.08965698,-0.666264057
