ID,Ground Truth,Noised Signal,Model Output,,,Error
3068,-0.869873993,-0.071816996,-0.697144568,,,-0.172729425
3069,-0.868942649,-0.55753449,-0.694541335,,,-0.174401314
3070,-0.868008217,-0.397636296,-0.690983057,,,-0.17702516
3071,-0.867070701,0.068552482,-0.684558034,,,-0.182512667
3072,-0.866130105,-1.764043733,-0.689490199,,,-0.176639906
3073,-0.865186431,-1.025959971,-0.689806938,,,-0.175379493
3074,-0.864239682,-1.749539876,-0.694501758,,,-0.169737924
3075,-0.863289864,-1.979603803,-0.700426161,,,-0.162863703
3076,-0.862336978,-1.22766987,-0.701769114,,,-0.160567864
3077,-0.861381028,-1.061351991,-0.70211184,,,-0.159269188
3078,-0.860422017,-0.341896534,-0.698198676,,,-0.162223341
3079,-0.859459949,-1.26608881,-0.69980967,,,-0.159650279
3080,-0.858494828,-0.161073402,-0.694816113,,,-0.163678715
3081,-0.857526656,-1.408256755,-0.697341204,,,-0.160185452
3082,-0.856555438,0.194362445,-0.690184355,,,-0.166371083
3083,-0.855581176,-1.210750204,-0.691614151,,,-0.163967025
3084,-0.854603874,-0.901222245,-0.691141427,,,-0.163462447
3085,-0.853623536,-0.855219799,-0.690394461,,,-0.163229075
3086,-0.852640164,-1.685463445,-0.694687665,,,-0.157952499
3087,-0.851653764,-0.944887601,-0.694438934,,,-0.15721483
3088,-0.850664337,-1.002486311,-0.694540381,,,-0.156123956
3089,-0.849671888,-1.056328093,-0.694963813,,,-0.154708075
3090,-0.84867642,-1.058329149,-0.695392728,,,-0.153283692
3091,-0.847677936,-0.569177579,-0.692870855,,,-0.154807081
3092,-0.846676441,-1.479171194,-0.695863366,,,-0.150813075
3093,-0.845671937,-1.012987135,-0.696007133,,,-0.149664804
3094,-0.844664429,-1.248844849,-0.697557449,,,-0.14710698
3095,-0.843653919,-1.668543195,-0.701558292,,,-0.142095627
3096,-0.842640412,-0.624196719,-0.699323833,,,-0.143316579
3097,-0.841623911,-1.032241606,-0.699531555,,,-0.142092356
3098,-0.84060442,-1.440423808,-0.702142954,,,-0.138461466
3099,-0.839581942,-1.998564744,-0.707932115,,,-0.131649827
3100,-0.838556481,-1.023553401,-0.707964301,,,-0.13059218
3101,-0.83752804,-1.052478321,-0.708162546,,,-0.129365494
3102,-0.836496624,-1.957537843,-0.713526845,,,-0.122969779
3103,-0.835462235,-1.396205158,-0.715583563,,,-0.119878672
3104,-0.834424878,-0.677725082,-0.713555992,,,-0.120868886
3105,-0.833384557,-1.370959147,-0.715469956,,,-0.117914601
3106,-0.832341274,-1.031186242,-0.715439022,,,-0.116902252
3107,-0.831295034,-1.026557391,-0.715382457,,,-0.115912577
3108,-0.83024584,0.037555055,-0.709276378,,,-0.120969462
3109,-0.829193696,-0.716024815,-0.707518458,,,-0.121675238
3110,-0.828138607,-0.985044919,-0.707333922,,,-0.120804685
3111,-0.827080574,-1.765836365,-0.711633623,,,-0.115446951
3112,-0.826019603,-1.187360305,-0.712545395,,,-0.113474208
3113,-0.824955698,-1.552172085,-0.715501368,,,-0.10945433
3114,-0.823888861,-0.663227653,-0.713392138,,,-0.110496723
3115,-0.822819096,-0.400910535,-0.709798574,,,-0.113020522
3116,-0.821746409,-0.513873029,-0.706868649,,,-0.11487776
3117,-0.820670801,-0.480409916,-0.703757644,,,-0.116913157
3118,-0.819592278,-1.5581216,-0.706957221,,,-0.112635057
3119,-0.818510842,-0.28844169,-0.702722073,,,-0.115788769
3120,-0.817426499,-1.245160718,-0.704125166,,,-0.113301333
3121,-0.816339251,-0.198853783,-0.699361801,,,-0.11697745
3122,-0.815249102,-0.669459702,-0.697413087,,,-0.117836015
3123,-0.814156057,-1.373022215,-0.699672818,,,-0.114483239
3124,-0.813060119,-1.072489114,-0.700113475,,,-0.112946644
3125,-0.811961292,-1.200706385,-0.701303244,,,-0.110658048
3126,-0.810859581,-0.96754159,-0.701100588,,,-0.109758993
3127,-0.809754988,-1.037524034,-0.701313198,,,-0.10844179
3128,-0.808647518,-0.775711896,-0.699977994,,,-0.108669524
3129,-0.807537175,-1.546255411,-0.703199744,,,-0.104337431
3130,-0.806423963,-0.272364932,-0.698872149,,,-0.107551814
3131,-0.805307886,-1.578327863,-0.702309012,,,-0.102998874
3132,-0.804188947,-1.555386938,-0.705527842,,,-0.098661105
3133,-0.803067151,-1.28317115,-0.70709908,,,-0.095968071
3134,-0.801942501,1.100304495,-0.694618464,,,-0.107324037
3135,-0.800815003,-0.557550371,-0.692031026,,,-0.108783977
3136,-0.799684658,-0.44768919,-0.688787937,,,-0.110896721
3137,-0.798551473,-1.139620356,-0.689809561,,,-0.108741912
3138,-0.79741545,-0.884813245,-0.689259529,,,-0.108155921
3139,-0.796276594,-0.565419555,-0.686754525,,,-0.109522069
3140,-0.795134909,-0.329196655,-0.682796657,,,-0.112338252
3141,-0.793990399,-0.132996453,-0.677608371,,,-0.116382028
3142,-0.792843067,0.250219586,-0.66994226,,,-0.122900807
3143,-0.791692919,-0.845786231,-0.669395149,,,-0.12229777
3144,-0.790539957,-0.380836068,-0.66582191,,,-0.124718047
3145,-0.789384187,-0.847796115,-0.665340126,,,-0.124044061
3146,-0.788225612,-1.110248091,-0.666584373,,,-0.121641239
3147,-0.787064236,-0.692688391,-0.665075958,,,-0.121988278
3148,-0.785900064,-1.557080125,-0.669235885,,,-0.116664179
3149,-0.7847331,-1.453860206,-0.672626257,,,-0.112106843
3150,-0.783563347,-0.210371853,-0.667932272,,,-0.115631075
3151,-0.782390811,-0.324271614,-0.663992763,,,-0.118398048
3152,-0.781215494,0.162717312,-0.656807542,,,-0.124407952
3153,-0.780037402,-1.12679993,-0.658314228,,,-0.121723174
3154,-0.778856538,-0.696256418,-0.656912684,,,-0.121943854
3155,-0.777672907,-1.028815969,-0.657761574,,,-0.119911333
3156,-0.776486513,0.125879264,-0.650791407,,,-0.125695106
3157,-0.77529736,-1.790865894,-0.656897902,,,-0.118399458
3158,-0.774105452,-0.97865492,-0.657410502,,,-0.11669495
3159,-0.772910794,-0.761443658,-0.656457126,,,-0.116453668
3160,-0.771713389,-1.133094536,-0.65801239,,,-0.113700999
3161,-0.770513243,-0.695649295,-0.656610012,,,-0.113903231
3162,-0.769310359,-0.673231976,-0.655070543,,,-0.114239816
3163,-0.768104741,0.196492151,-0.64760083,,,-0.120503911
3164,-0.766896395,-1.8536847,-0.654230356,,,-0.112666039
3165,-0.765685323,0.606753038,-0.643910408,,,-0.121774915
3166,-0.764471531,-1.811956281,-0.650372624,,,-0.114098907
3167,-0.763255023,0.132438793,-0.64332056,,,-0.119934463
3168,-0.762035803,-0.963133841,-0.643939495,,,-0.118096308
3169,-0.760813876,-1.089679526,-0.645427108,,,-0.115386768
3170,-0.759589245,-1.587858084,-0.650312066,,,-0.109277179
3171,-0.758361915,-0.962497155,-0.650817454,,,-0.107544461
3172,-0.757131891,0.373693606,-0.642083764,,,-0.115048127
3173,-0.755899177,-0.715017913,-0.640985489,,,-0.114913688
3174,-0.754663777,0.75823692,-0.629389882,,,-0.125273895
3175,-0.753425695,-0.571776055,-0.627397299,,,-0.126028396
3176,-0.752184937,0.021088088,-0.621067226,,,-0.131117711
3177,-0.750941506,-1.059510236,-0.622755349,,,-0.128186157
3178,-0.749695407,-0.908692118,-0.623306334,,,-0.126389073
3179,-0.748446644,-0.330648323,-0.619585633,,,-0.128861011
3180,-0.747195222,-0.491755661,-0.617086887,,,-0.130108335
3181,-0.745941145,-0.762643557,-0.616636693,,,-0.129304452
3182,-0.744684418,0.383936701,-0.607525945,,,-0.137158473
3183,-0.743425045,-0.774091589,-0.607289314,,,-0.136135731
3184,-0.74216303,-0.740724621,-0.606800437,,,-0.135362593
3185,-0.740898379,0.016744096,-0.600473642,,,-0.140424737
3186,-0.739631095,-0.295213049,-0.596594691,,,-0.143036404
3187,-0.738361183,-0.122203771,-0.591363907,,,-0.146997276
3188,-0.737088648,-1.013846474,-0.593249798,,,-0.14383885
3189,-0.735813493,-0.762459544,-0.593118191,,,-0.142695302
3190,-0.734535725,-0.059926943,-0.587395668,,,-0.147140057
3191,-0.733255346,1.109637041,-0.572082758,,,-0.161172588
3192,-0.731972362,-0.340639229,-0.568739653,,,-0.163232709
3193,-0.730686778,-1.307769411,-0.573487401,,,-0.157199377
3194,-0.729398597,-0.430709564,-0.570884466,,,-0.158514131
3195,-0.728107825,-0.325741389,-0.567425013,,,-0.160682812
3196,-0.726814465,-0.466153443,-0.565172315,,,-0.16164215
3197,-0.725518524,0.144027011,-0.557748914,,,-0.16776961
3198,-0.724220004,-0.606034913,-0.556788325,,,-0.167431679
3199,-0.722918911,-1.137793182,-0.560385346,,,-0.162533565
3200,-0.72161525,-2.203006241,-0.572811961,,,-0.148803289
3201,-0.720309025,-1.495784227,-0.578998923,,,-0.141310102
3202,-0.71900024,-0.8682603,-0.579930484,,,-0.139069756
3203,-0.717688901,-0.446555626,-0.577403724,,,-0.140285177
3204,-0.716375012,-1.809366535,-0.585992098,,,-0.130382914
3205,-0.715058577,-0.481268878,-0.583695173,,,-0.131363404
3206,-0.713739602,-0.245926423,-0.579503,,,-0.134236602
3207,-0.712418091,-1.11739187,-0.582449794,,,-0.129968297
3208,-0.711094049,-1.464170537,-0.588118792,,,-0.122975257
3209,-0.70976748,0.031615706,-0.581658959,,,-0.128108521
3210,-0.708438389,-0.89923509,-0.582798362,,,-0.125640027
3211,-0.707106781,-0.617437769,-0.581636846,,,-0.125469935
3212,-0.705772661,0.243928922,-0.573421597,,,-0.132351064
3213,-0.704436033,-1.103935489,-0.576384187,,,-0.128051846
3214,-0.703096902,-0.828681295,-0.577033639,,,-0.126063263
3215,-0.701755273,-0.139916173,-0.571994901,,,-0.129760372
3216,-0.700411151,-0.334515443,-0.56860131,,,-0.131809841
3217,-0.69906454,-0.396612777,-0.565753102,,,-0.133311438
3218,-0.697715445,-0.773627455,-0.566107035,,,-0.13160841
3219,-0.696363871,-1.417774487,-0.571833253,,,-0.124530618
3220,-0.695009823,-1.226174826,-0.575835407,,,-0.119174416
3221,-0.693653306,-0.176204141,-0.571101904,,,-0.122551402
3222,-0.692294324,-0.665734349,-0.570479512,,,-0.121814812
3223,-0.690932882,-0.519068374,-0.568641126,,,-0.122291756
3224,-0.689568985,-0.507680063,-0.566725671,,,-0.122843314
3225,-0.688202639,-1.275418045,-0.571254015,,,-0.116948624
3226,-0.686833847,-0.903904152,-0.572607279,,,-0.114226568
3227,-0.685462614,-1.316018852,-0.57732892,,,-0.108133694
3228,-0.684088946,-1.396796748,-0.582590461,,,-0.101498485
3229,-0.682712848,-0.103399302,-0.577236056,,,-0.105476792
3230,-0.681334324,-0.428082234,-0.574579954,,,-0.10675437
3231,-0.679953379,-0.541606079,-0.572886705,,,-0.107066674
3232,-0.678570018,-1.777890853,-0.581369877,,,-0.097200141
3233,-0.677184246,-0.155959036,-0.57645005,,,-0.100734196
3234,-0.675796068,-1.023076139,-0.578690171,,,-0.097105897
3235,-0.674405489,-1.419365044,-0.584098876,,,-0.090306613
3236,-0.673012514,-0.284515361,-0.58021915,,,-0.092793364
3237,-0.671617147,-1.193905758,-0.583769977,,,-0.08784717
3238,-0.670219394,0.072583569,-0.576971531,,,-0.093247863
3239,-0.66881926,-1.030973576,-0.579266191,,,-0.089553069
3240,-0.667416749,-1.063463001,-0.581780672,,,-0.085636077
3241,-0.666011867,-0.049561714,-0.575985432,,,-0.090026435
3242,-0.664604619,-0.502213015,-0.573952377,,,-0.090652242
3243,-0.663195009,-0.620171591,-0.572916806,,,-0.090278203
3244,-0.661783043,-0.352429883,-0.569666147,,,-0.092116896
3245,-0.660368726,-1.142921727,-0.57302928,,,-0.087339446
3246,-0.658952062,-0.828074135,-0.573725998,,,-0.085226064
3247,-0.657533057,-1.557698212,-0.580392718,,,-0.077140339
3248,-0.656111716,0.276533936,-0.571901202,,,-0.084210514
3249,-0.654688044,-0.597983798,-0.570705295,,,-0.083982749
3250,-0.653262045,-0.83809104,-0.571521759,,,-0.081740286
3251,-0.651833725,-0.278030285,-0.567658126,,,-0.084175599
3252,-0.65040309,-0.476745209,-0.565492272,,,-0.084910818
3253,-0.648970143,-1.597192871,-0.572723389,,,-0.076246754
3254,-0.647534891,-0.596905555,-0.571509242,,,-0.076025649
3255,-0.646097337,0.629585366,-0.559979916,,,-0.086117421
3256,-0.644657489,-0.164170526,-0.55520618,,,-0.089451309
3257,-0.643215349,-1.158184614,-0.559011936,,,-0.084203413
3258,-0.641770925,-0.646413925,-0.55838114,,,-0.083389785
3259,-0.64032422,-0.94075674,-0.56027019,,,-0.08005403
3260,-0.63887524,-1.187014744,-0.564207852,,,-0.074667388
3261,-0.63742399,-1.073023003,-0.567102611,,,-0.070321379
3262,-0.635970475,-0.349793043,-0.563871086,,,-0.072099389
3263,-0.634514701,-1.497808926,-0.570323706,,,-0.064190995
3264,-0.633056672,-1.097553203,-0.573297739,,,-0.059758933
3265,-0.631596393,0.332235454,-0.564303517,,,-0.067292876
3266,-0.630133871,-1.448456236,-0.570333362,,,-0.059800509
3267,-0.62866911,-0.766109652,-0.570556879,,,-0.058112231
3268,-0.627202115,-0.812367661,-0.571161985,,,-0.05604013
3269,-0.625732892,-0.824194913,-0.571855783,,,-0.053877109
3270,-0.624261445,-0.375365014,-0.568804204,,,-0.055457241
3271,-0.62278778,-1.342233975,-0.573835969,,,-0.048951811
3272,-0.621311903,-1.625909941,-0.581054449,,,-0.040257454
3273,-0.619833818,-1.412628117,-0.586347699,,,-0.033486119
3274,-0.618353531,-0.654791485,-0.585446239,,,-0.032907292
3275,-0.616871046,0.435216214,-0.575675249,,,-0.041195797
3276,-0.61538637,-1.610898146,-0.58271724,,,-0.03266913
3277,-0.613899508,-0.444365108,-0.580148816,,,-0.033750692
3278,-0.612410464,-1.234542183,-0.584029794,,,-0.02838067
3279,-0.610919244,0.710815805,-0.571966529,,,-0.038952715
3280,-0.609425853,-1.371210957,-0.577157021,,,-0.032268832
3281,-0.607930298,-0.807313512,-0.577619433,,,-0.030310865
3282,-0.606432582,-0.760665914,-0.577692866,,,-0.028739716
3283,-0.604932711,-0.580969899,-0.576290965,,,-0.028641746
3284,-0.603430692,-0.78130972,-0.576553106,,,-0.026877586
3285,-0.601926528,-0.140248465,-0.571518064,,,-0.030408464
3286,-0.600420225,-0.456222048,-0.569144487,,,-0.031275738
3287,-0.598911789,-0.246089273,-0.565025449,,,-0.03388634
3288,-0.597401226,0.41650711,-0.555262685,,,-0.042138541
3289,-0.595888539,-0.864965316,-0.556558609,,,-0.03932993
3290,-0.594373736,-0.857278527,-0.557766974,,,-0.036606762
3291,-0.59285682,0.124921695,-0.550496757,,,-0.042360063
3292,-0.591337798,-1.30692928,-0.555686951,,,-0.035650847
3293,-0.589816675,-0.423597127,-0.553177416,,,-0.036639259
3294,-0.588293457,0.243874177,-0.544858158,,,-0.043435299
3295,-0.586768148,-1.423852511,-0.551204085,,,-0.035564063
3296,-0.585240754,-0.743071013,-0.551512718,,,-0.033728036
3297,-0.583711281,-1.049997627,-0.554469049,,,-0.029242232
3298,-0.582179734,-0.555151478,-0.553108513,,,-0.029071221
3299,-0.580646118,-0.868322985,-0.554469705,,,-0.026176413
3300,-0.57911044,-0.805109794,-0.555264354,,,-0.023846086
3301,-0.577572703,-1.0101815,-0.557804346,,,-0.019768357
3302,-0.576032915,-0.427788608,-0.555312157,,,-0.020720758
3303,-0.57449108,-0.121222036,-0.55018425,,,-0.02430683
3304,-0.572947204,-1.405432015,-0.556228578,,,-0.016718626
3305,-0.571401292,0.921938817,-0.541959047,,,-0.029442245
3306,-0.569853349,-0.115943823,-0.536833107,,,-0.033020242
3307,-0.568303383,-0.420507252,-0.534469187,,,-0.033834196
3308,-0.566751396,-0.678109509,-0.534445822,,,-0.032305574
3309,-0.565197397,-0.588972263,-0.533621728,,,-0.031575669
3310,-0.563641389,-0.958705845,-0.536127508,,,-0.027513881
3311,-0.562083378,-0.794601063,-0.537122369,,,-0.024961009
3312,-0.56052337,-1.774021079,-0.546753883,,,-0.013769487
3313,-0.558961371,-0.968723188,-0.549099028,,,-0.009862343
3314,-0.557397385,0.308309212,-0.540195644,,,-0.017201741
3315,-0.555831419,-0.902930988,-0.542083919,,,-0.0137475
3316,-0.554263479,-0.777227996,-0.54283005,,,-0.011433429
3317,-0.552693569,-0.634284207,-0.542302907,,,-0.010390662
3318,-0.551121695,0.461953142,-0.531988323,,,-0.019133372
3319,-0.549547863,0.378679772,-0.52237463,,,-0.027173233
3320,-0.547972078,0.138066525,-0.514966846,,,-0.033005232
3321,-0.546394347,-1.491071643,-0.522746503,,,-0.023647844
3322,-0.544814674,0.275219773,-0.514059067,,,-0.030755607
3323,-0.543233065,-0.831187537,-0.515755832,,,-0.027477233
3324,-0.541649526,-0.771381929,-0.516868055,,,-0.024781471
3325,-0.540064063,-1.213687603,-0.52204752,,,-0.018016543
3326,-0.538476681,-1.068918906,-0.525783122,,,-0.012693559
3327,-0.536887385,-1.290775617,-0.531447351,,,-0.005440034
3328,-0.535296182,-1.697761452,-0.540592432,,,0.00529625
3329,-0.533703077,-0.076770871,-0.535120487,,,0.00141741
3330,-0.532108076,-0.080541767,-0.529700756,,,-0.00240732
3331,-0.530511184,-1.09709991,-0.53352797,,,0.003016786
3332,-0.528912408,-0.38942289,-0.530914307,,,0.002001899
3333,-0.527311751,-0.859362626,-0.532577276,,,0.005265525
3334,-0.525709222,-0.597827603,-0.531856477,,,0.006147255
3335,-0.524104824,-0.321691227,-0.528643191,,,0.004538367
3336,-0.522498565,-0.069367437,-0.523143649,,,0.000645084
3337,-0.520890449,-0.146093339,-0.518375278,,,-0.002515171
3338,-0.519280482,-1.20307098,-0.523421526,,,0.004141044
3339,-0.51766867,-0.743005125,-0.524150193,,,0.006481523
3340,-0.516055019,-0.926924212,-0.52654779,,,0.010492771
3341,-0.514439534,-1.616064144,-0.535118282,,,0.020678748
3342,-0.512822221,-0.212847728,-0.530896187,,,0.018073966
3343,-0.511203086,-1.298211556,-0.536499202,,,0.025296116
3344,-0.509582135,0.73138523,-0.523681939,,,0.014099804
3345,-0.507959374,-0.483791041,-0.522027075,,,0.014067701
3346,-0.506334807,-0.293126276,-0.518627763,,,0.012292956
3347,-0.504708442,-0.763635395,-0.519621849,,,0.014913407
3348,-0.503080283,0.442878809,-0.50934881,,,0.006268527
3349,-0.501450337,0.107587337,-0.502235413,,,0.000785076
3350,-0.499818609,-1.015828626,-0.505892694,,,0.006074085
3351,-0.498185105,-0.997460518,-0.509301305,,,0.0111162
3352,-0.496549831,0.478185841,-0.498636723,,,0.002086892
3353,-0.494912793,0.461083186,-0.488084078,,,-0.006828715
3354,-0.493273997,-1.390671231,-0.495671511,,,0.002397514
3355,-0.491633448,-0.424678472,-0.493761778,,,0.00212833
3356,-0.489991152,-1.26572472,-0.499997199,,,0.010006047
3357,-0.488347115,-0.178664614,-0.49566865,,,0.007321535
3358,-0.486701343,-1.413154174,-0.503263354,,,0.016562011
3359,-0.485053841,-0.812903099,-0.504974544,,,0.019920703
3360,-0.483404616,-0.773997706,-0.506287694,,,0.022883078
3361,-0.481753674,-1.425777602,-0.513707519,,,0.031953845
3362,-0.48010102,-1.292737921,-0.519693971,,,0.039592951
3363,-0.47844666,-0.843779121,-0.521409929,,,0.042963269
3364,-0.4767906,-0.178515642,-0.516951382,,,0.040160782
3365,-0.475132846,-1.32848258,-0.523184001,,,0.048051155
3366,-0.473473404,-0.885851279,-0.525224328,,,0.051750924
3367,-0.47181228,0.163372782,-0.517581522,,,0.045769242
3368,-0.470149479,-1.179073956,-0.52242595,,,0.052276471
3369,-0.468485008,0.200361379,-0.514436603,,,0.045951595
3370,-0.466818872,0.273989439,-0.505741477,,,0.038922605
3371,-0.465151078,-1.303474703,-0.512030721,,,0.046879643
3372,-0.463481631,-0.536214269,-0.510998368,,,0.047516737
3373,-0.461810537,-1.569442021,-0.519617498,,,0.057806961
3374,-0.460137802,0.366057105,-0.510067761,,,0.049929959
3375,-0.458463433,-0.519877291,-0.508905351,,,0.050441918
3376,-0.456787434,-0.752259716,-0.509949088,,,0.053161654
3377,-0.455109813,-0.025978322,-0.504107535,,,0.048997722
3378,-0.453430574,-0.827470847,-0.505942464,,,0.05251189
3379,-0.451749725,-0.935764508,-0.508768201,,,0.057018476
3380,-0.45006727,-0.284942986,-0.505395234,,,0.055327964
3381,-0.448383216,-0.795918807,-0.506909013,,,0.058525797
3382,-0.446697569,0.566585712,-0.495377064,,,0.048679495
3383,-0.445010335,0.082931258,-0.488523006,,,0.043512671
3384,-0.44332152,-0.493610166,-0.487367153,,,0.044045633
3385,-0.441631129,-0.236695464,-0.483694315,,,0.042063186
3386,-0.43993917,-1.39220333,-0.491417348,,,0.051478178
3387,-0.438245647,-0.49443122,-0.490234494,,,0.051988847
3388,-0.436550567,-0.966966294,-0.493668616,,,0.057118049
3389,-0.434853937,-0.513547058,-0.492644489,,,0.057790552
3390,-0.433155761,-0.564808255,-0.492131948,,,0.058976187
3391,-0.431456046,-0.549004232,-0.491472304,,,0.060016258
3392,-0.429754798,-1.212466801,-0.497252584,,,0.067497786
3393,-0.428052023,-0.647792265,-0.497479379,,,0.069427356
3394,-0.426347727,-0.55855732,-0.496842921,,,0.070495194
3395,-0.424641916,-1.250813421,-0.502858937,,,0.078217021
3396,-0.422934597,-0.581657279,-0.502373755,,,0.079439158
3397,-0.421225775,0.661063344,-0.489888787,,,0.068663012
3398,-0.419515456,-0.307938797,-0.486896455,,,0.067380999
3399,-0.417803647,0.153806178,-0.479355752,,,0.061552105
3400,-0.416090353,-1.075695393,-0.484083772,,,0.067993419
3401,-0.414375581,-0.372747644,-0.481786013,,,0.067410432
3402,-0.412659337,-0.958194391,-0.485304475,,,0.072645138
3403,-0.410941626,-0.360777126,-0.482875884,,,0.071934258
3404,-0.409222455,-0.760985796,-0.484431207,,,0.075208752
3405,-0.40750183,0.138877072,-0.477042437,,,0.069540607
3406,-0.405779758,0.208418997,-0.468961358,,,0.0631816
3407,-0.404056243,-1.219844937,-0.475366354,,,0.071310111
3408,-0.402331293,-0.501846328,-0.474454522,,,0.072123229
3409,-0.400604914,-1.459339246,-0.483095825,,,0.082490911
3410,-0.398877111,0.245845947,-0.474637151,,,0.07576004
3411,-0.397147891,-0.458486663,-0.473298907,,,0.076151016
3412,-0.395417259,-0.888072926,-0.476288378,,,0.080871119
3413,-0.393685223,-0.681270001,-0.477159262,,,0.083474039
3414,-0.391951788,0.103877724,-0.470135391,,,0.078183603
