Time,Ground Truth,Noised Signal,Model Output
0.002982,0.032629416,0.241655674,0.093175024
0.002983,0.03245118,0.104488387,0.093916059
0.002984,0.032272828,0.043249555,0.093957826
0.002985,0.032094361,-0.018068765,0.093667001
0.002986,0.03191578,0.136321258,0.09308584
0.002987,0.031737086,0.110191336,0.093290225
0.002988,0.031558279,0.020393506,0.093377754
0.002989,0.03137936,0.149534029,0.092974827
0.00299,0.03120033,0.027032269,0.093247145
0.002991,0.031021188,-0.01531279,0.092869997
0.002992,0.030841937,0.091743772,0.092300355
0.002993,0.030662576,0.099155348,0.092284366
0.002994,0.030483105,0.087603409,0.092282265
0.002995,0.030303527,0.005115686,0.092282854
0.002996,0.030123841,0.074640883,0.091806024
0.002997,0.029944048,0.060696557,0.091727629
0.002998,0.029764148,0.055210578,0.09150131
0.002999,0.029584143,0.136246182,0.091274947
0.003,0.029404033,-0.022463726,0.091477379
0.003001,0.029223818,0.067084219,0.090918154
0.003002,0.029043499,0.028916476,0.090763897
0.003003,0.028863077,0.03908774,0.09044411
0.003004,0.028682553,0.020071998,0.090177558
0.003005,0.028501926,0.008637845,0.089805171
0.003006,0.028321199,0.087043398,0.089369252
0.003007,0.02814037,0.058515016,0.089333348
0.003008,0.027959442,0.019308375,0.089173377
0.003009,0.027778415,-0.060195132,0.08882235
0.00301,0.027597288,0.126251896,0.088012785
0.003011,0.027416064,-0.024226802,0.08817862
0.003012,0.027234742,0.143990746,0.087582201
0.003013,0.027053324,0.019814052,0.0878774
0.003014,0.026871809,0.062933591,0.087537542
0.003015,0.026690199,-0.075073146,0.087399006
0.003016,0.026508494,0.014863522,0.086526453
0.003017,0.026326695,0.009672969,0.086112544
0.003018,0.026144802,0.077072299,0.085736752
0.003019,0.025962817,-0.057942765,0.0857016
0.00302,0.025780739,0.151524198,0.084932394
0.003021,0.025598569,0.064751261,0.085264146
0.003022,0.025416309,-0.06218635,0.085145004
0.003023,0.025233958,-0.006502401,0.084385425
0.003024,0.025051518,-0.037000464,0.083904646
0.003025,0.024868989,-0.001261086,0.083264887
0.003026,0.024686371,0.097918099,0.082790069
0.003027,0.024503666,-0.041291626,0.082806118
0.003028,0.024320873,-0.122016007,0.082182184
0.003029,0.024137994,0.053468493,0.081139959
0.00303,0.02395503,0.070872286,0.080987014
0.003031,0.02377198,-0.0662205,0.080934584
0.003032,0.023588846,-0.093330466,0.08016479
0.003033,0.023405628,-0.081545324,0.079250008
0.003034,0.023222326,-0.070516646,0.078414768
0.003035,0.023038943,-0.045904352,0.077643313
0.003036,0.022855477,0.10119381,0.077019647
0.003037,0.02267193,0.059305001,0.077134743
0.003038,0.022488303,-0.008198173,0.076981291
0.003039,0.022304596,-0.071634665,0.076534122
0.00304,0.022120809,-0.104397093,0.0757441
0.003041,0.021936944,0.031752114,0.074801803
0.003042,0.021753001,-0.066259753,0.074583285
0.003043,0.021568981,0.002282417,0.073865652
0.003044,0.021384884,-0.005137925,0.073457457
0.003045,0.021200711,-0.097557747,0.073020652
0.003046,0.021016463,-0.019127519,0.07217259
0.003047,0.02083214,-0.016183899,0.071743995
0.003048,0.020647743,-0.095526414,0.071307078
0.003049,0.020463273,-0.04556037,0.070440456
0.00305,0.02027873,-0.067077747,0.069831304
0.003051,0.020094114,0.015963229,0.069133013
0.003052,0.019909428,-0.04176804,0.068822622
0.003053,0.019724671,-0.095893323,0.068242759
0.003054,0.019539844,-0.12325485,0.067401767
0.003055,0.019354947,-0.07702634,0.066406958
0.003056,0.019169981,-0.08396131,0.065657608
0.003057,0.018984948,-0.063420134,0.064873144
0.003058,0.018799847,-0.040113851,0.064195871
0.003059,0.018614679,-0.069264204,0.063674688
0.00306,0.018429445,-0.038748174,0.06296926
0.003061,0.018244145,-0.066271262,0.062408779
0.003062,0.018058781,-0.097670844,0.061763212
0.003063,0.017873353,0.009699359,0.060959272
0.003064,0.017687861,-0.104876196,0.0606791
0.003065,0.017502306,-0.162164942,0.059831902
0.003066,0.017316689,0.000513433,0.058671214
0.003067,0.01713101,-0.097281862,0.058367357
0.003068,0.016945271,0.034733527,0.057548251
0.003069,0.016759471,-0.076831211,0.057403669
0.00307,0.016573612,0.00715264,0.056767568
0.003071,0.016387694,-0.121731683,0.056486189
0.003072,0.016201718,-0.078191536,0.055605527
0.003073,0.016015684,-0.14762677,0.054896533
0.003074,0.015829593,-0.101019989,0.053848878
0.003075,0.015643447,0.045748503,0.053059451
0.003076,0.015457244,-0.011548079,0.052998438
0.003077,0.015270986,-0.139222613,0.052659199
0.003078,0.015084675,-0.049306335,0.051658917
0.003079,0.014898309,-0.090770006,0.05114508
0.00308,0.014711891,-0.073223856,0.050409898
0.003081,0.014525421,-0.15955593,0.04977309
0.003082,0.014338899,-0.023138895,0.048696134
0.003083,0.014152325,-0.077474244,0.048326999
0.003084,0.013965702,-0.19286308,0.047661211
0.003085,0.013779029,-0.147848365,0.046436116
0.003086,0.013592307,-0.127647494,0.045408063
0.003087,0.013405537,-0.142410958,0.044533096
0.003088,0.013218719,-0.097696895,0.043587673
0.003089,0.013031854,-0.081230618,0.042825125
0.00309,0.012844943,-0.145451208,0.04220818
0.003091,0.012657986,-0.078079821,0.041247204
0.003092,0.012470984,-0.020704797,0.040594775
0.003093,0.012283938,-0.128801535,0.040253229
0.003094,0.012096849,-0.084778071,0.039413467
0.003095,0.011909716,0.087387024,0.038792945
0.003096,0.011722541,-0.091772416,0.039005488
0.003097,0.011535324,-0.220205459,0.038345959
0.003098,0.011348067,-0.032187648,0.037070889
0.003099,0.011160769,-0.1954738,0.036722574
0.0031,0.010973431,-0.048529655,0.035544045
0.003101,0.010786054,-0.246676437,0.0351265
0.003102,0.01059864,-0.069488973,0.033739723
0.003103,0.010411187,-0.143376271,0.033209279
0.003104,0.010223697,-0.128400788,0.032285251
0.003105,0.010036171,-0.037044536,0.031468697
0.003106,0.00984861,-0.128865126,0.031084396
0.003107,0.009661013,-0.168992884,0.030279059
0.003108,0.009473382,-0.056572914,0.029257717
0.003109,0.009285718,-0.236225842,0.028814718
0.00311,0.00909802,-0.074090046,0.027472073
0.003111,0.008910291,-0.198948338,0.026926722
0.003112,0.008722529,-0.08934185,0.025762914
0.003113,0.008534736,-0.135549109,0.025168329
0.003114,0.008346914,-0.155335748,0.024352539
0.003115,0.008159061,-0.061436884,0.023451887
0.003116,0.00797118,-0.116889752,0.023019135
0.003117,0.00778327,-0.133403236,0.022297636
0.003118,0.007595332,-0.094810897,0.021502495
0.003119,0.007407368,-0.064793439,0.02089924
0.00312,0.007219377,-0.069523876,0.0204864
0.003121,0.007031361,-0.118409229,0.020026682
0.003122,0.006843319,-0.036120438,0.019261578
0.003123,0.006655254,-0.074199125,0.018989988
0.003124,0.006467164,-0.083633397,0.01852637
0.003125,0.006279052,-0.120934401,0.018008906
0.003126,0.006090917,-0.021756405,0.017261609
0.003127,0.005902761,-0.17378026,0.017037559
0.003128,0.005714584,-0.156888865,0.016078385
0.003129,0.005526386,-0.021467221,0.015183488
0.00313,0.005338169,-0.080256533,0.014999427
0.003131,0.005149933,-0.059563825,0.014546877
0.003132,0.004961678,-0.220247653,0.01415842
0.003133,0.004773406,-0.047881613,0.012950631
0.003134,0.004585117,-0.096686478,0.012604417
0.003135,0.004396812,-0.109678971,0.01207806
0.003136,0.004208491,-0.162038801,0.011453607
0.003137,0.004020155,-0.180774966,0.010576864
0.003138,0.003831805,-0.143832761,0.00960426
0.003139,0.003643441,-0.221063468,0.008830959
0.00314,0.003455064,-0.072813349,0.007629431
0.003141,0.003266675,-0.095331707,0.007197695
0.003142,0.003078274,-0.08600589,0.006696276
0.003143,0.002889863,-0.054060667,0.006236933
0.003144,0.002701441,-0.083259561,0.005869866
0.003145,0.00251301,-0.071811289,0.005430324
0.003146,0.002324569,-0.066868062,0.00503616
0.003147,0.002136121,-0.023838242,0.004670004
0.003148,0.001947664,-0.056708047,0.00455343
0.003149,0.001759201,-0.164121697,0.004225702
0.00315,0.001570732,-0.021305549,0.003372835
0.003151,0.001382257,-0.071199759,0.003249994
0.003152,0.001193777,-0.06806145,0.002907076
0.003153,0.001005293,-0.094227625,0.002528069
0.003154,0.000816805,-0.133268375,0.002005701
0.003155,0.000628314,-0.084838078,0.001300006
0.003156,0.000439822,0.015653644,0.000837402
0.003157,0.000251327,-0.097907507,0.000925642
0.003158,6.28E-05,-0.057836567,0.000406602
0.003159,-0.000125664,-0.100070122,1.31E-05
0.00316,-0.000314159,0.05722486,-0.000588889
0.003161,-0.000502653,-0.058972918,-0.000242002
0.003162,-0.000691145,-0.024256222,-0.000598259
0.003163,-0.000879635,-0.057663296,-0.00074021
0.003164,-0.001068121,0.016733412,-0.001015105
0.003165,-0.001256604,-0.094909201,-0.000916546
0.003166,-0.001445082,-0.136439428,-0.001319292
0.003167,-0.001633556,-0.09201233,-0.001908525
0.003168,-0.001822023,-0.012883136,-0.002328832
0.003169,-0.002010484,0.020080682,-0.002384339
0.00317,-0.002198938,0.013529863,-0.002293312
0.003171,-0.002387384,-0.060860717,-0.002232012
0.003172,-0.002575821,-0.046452407,-0.002499032
0.003173,-0.002764249,0.003594267,-0.002695147
0.003174,-0.002952668,-0.045575197,-0.002651298
0.003175,-0.003141076,0.037893566,-0.002843648
0.003176,-0.003329473,0.013478034,-0.002654079
0.003177,-0.003517858,-0.021211094,-0.002576593
0.003178,-0.00370623,0.044481678,-0.002690573
0.003179,-0.00389459,0.047531231,-0.002472269
0.00318,-0.004082935,-0.00871014,-0.002244568
0.003181,-0.004271266,-0.044146322,-0.002275792
0.003182,-0.004459582,0.034457826,-0.002480164
0.003183,-0.004647882,0.06794771,-0.002309831
0.003184,-0.004836166,0.04200859,-0.001988977
0.003185,-0.005024432,0.011429017,-0.001793282
0.003186,-0.00521268,0.021257097,-0.00171882
0.003187,-0.00540091,-0.003046971,-0.001609884
0.003188,-0.005589121,-0.08583803,-0.001614163
0.003189,-0.005777312,-0.067272646,-0.001975729
0.00319,-0.005965482,0.113338951,-0.002274432
0.003191,-0.006153631,0.018998252,-0.001767304
0.003192,-0.006341759,0.085428374,-0.001684597
0.003193,-0.006529863,-0.009082116,-0.001313448
0.003194,-0.006717945,0.003179583,-0.001358418
0.003195,-0.006906003,-0.010371271,-0.001334169
0.003196,-0.007094036,-0.049207593,-0.001381967
0.003197,-0.007282044,0.052953944,-0.001575164
0.003198,-0.007470026,0.005616085,-0.001318817
0.003199,-0.007657981,-0.058784573,-0.001292086
0.0032,-0.00784591,-0.01643707,-0.001553284
0.003201,-0.00803381,0.04084154,-0.001578949
0.003202,-0.008221682,0.002462607,-0.00139667
0.003203,-0.008409525,0.10461627,-0.0013679
0.003204,-0.008597337,0.112849054,-0.000860459
0.003205,-0.00878512,-0.04122783,-0.000243969
0.003206,-0.008972871,0.048512575,-0.00047806
0.003207,-0.00916059,-0.099026248,-0.00015096
0.003208,-0.009348276,-0.195533233,-0.000733259
0.003209,-0.00953593,0.105281756,-0.001599079
0.00321,-0.009723549,-0.044913324,-0.001105511
0.003211,-0.009911134,0.026585248,-0.001294181
0.003212,-0.010098684,-0.116259251,-0.001141316
0.003213,-0.010286198,0.098390917,-0.001664534
0.003214,-0.010473675,0.084422416,-0.00120891
0.003215,-0.010661115,0.076332536,-0.000828945
0.003216,-0.010848518,0.008291224,-0.000472292
0.003217,-0.011035881,0.002130473,-0.000437024
0.003218,-0.011223206,0.009024611,-0.000419817
0.003219,-0.01141049,0.055042744,-0.000388081
0.00322,-0.011597734,0.048961947,-3.02E-05
0.003221,-0.011784937,-0.030860312,0.000248433
0.003222,-0.011972098,0.023028013,0.000121301
0.003223,-0.012159217,0.038332712,0.000261564
0.003224,-0.012346292,0.062187458,0.000464912
0.003225,-0.012533323,-0.013731686,0.000768347
0.003226,-0.01272031,-0.043000896,0.000730517
0.003227,-0.012907252,-0.024967183,0.000494202
0.003228,-0.013094148,-0.010538775,0.000360931
0.003229,-0.013280997,0.100834392,0.000285879
0.00323,-0.013467799,0.087166879,0.000803791
0.003231,-0.013654553,0.069532528,0.001250796
0.003232,-0.013841259,0.054825633,0.0016265
0.003233,-0.014027915,0.156126784,0.001879113
0.003234,-0.014214522,-0.021074093,0.00269664
0.003235,-0.014401078,0.035667189,0.002606661
0.003236,-0.014587583,0.167248766,0.002812464
0.003237,-0.014774036,0.043579923,0.003631984
0.003238,-0.014960437,0.083268177,0.003857273
0.003239,-0.015146785,0.053874302,0.004272979
0.00324,-0.015333078,0.136204289,0.004509943
0.003241,-0.015519318,0.130417539,0.005179697
0.003242,-0.015705502,-0.068932133,0.005802306
0.003243,-0.01589163,0.132917539,0.005415473
0.003244,-0.016077702,0.083618571,0.006008107
0.003245,-0.016263717,0.104812515,0.006416255
0.003246,-0.016449673,0.041495549,0.006895007
0.003247,-0.016635572,0.128854079,0.007035438
0.003248,-0.016821411,0.08819137,0.00766261
0.003249,-0.017007191,0.063154373,0.008085697
0.00325,-0.01719291,-0.107274325,0.008339822
0.003251,-0.017378568,0.103104944,0.007753644
0.003252,-0.017564164,0.099026031,0.008231293
0.003253,-0.017749698,0.121169929,0.008691628
0.003254,-0.017935169,0.086839276,0.009282619
0.003255,-0.018120576,0.063072302,0.009681841
0.003256,-0.018305919,0.036669562,0.009947365
0.003257,-0.018491197,0.073491226,0.010094821
0.003258,-0.018676409,0.01244542,0.010411095
0.003259,-0.018861554,0.113697666,0.010392081
0.00326,-0.019046633,0.071936674,0.01094045
0.003261,-0.019231644,0.023154172,0.011250982
0.003262,-0.019416587,0.167507085,0.011295715
0.003263,-0.01960146,0.101186292,0.012073575
0.003264,-0.019786264,0.163448372,0.012549441
0.003265,-0.019970998,0.07094284,0.013300415
0.003266,-0.020155661,0.059073298,0.013611583
0.003267,-0.020340252,0.074396057,0.013812963
0.003268,-0.020524771,0.107780288,0.014126123
0.003269,-0.020709217,0.019546272,0.014572637
0.00327,-0.020893589,0.146290648,0.014572989
0.003271,-0.021077887,0.105928587,0.015221965
0.003272,-0.02126211,0.183242646,0.015681941
0.003273,-0.021446258,0.1180098,0.016564444
0.003274,-0.02163033,0.127947493,0.017050175
0.003275,-0.021814324,0.164246611,0.017640967
0.003276,-0.021998241,-0.010578709,0.018393202
0.003277,-0.02218208,0.088639286,0.018202309
0.003278,-0.02236584,0.084319463,0.01856637
0.003279,-0.022549521,0.141601741,0.018859215
0.00328,-0.022733122,0.065736827,0.019487515
0.003281,-0.022916641,-0.000963982,0.019738302
0.003282,-0.02310008,-0.012724944,0.019634146
0.003283,-0.023283436,0.126894882,0.019452915
0.003284,-0.02346671,0.171288212,0.019983543
0.003285,-0.0236499,-0.018281745,0.020765867
0.003286,-0.023833006,-0.000275008,0.020576533
0.003287,-0.024016027,0.120414695,0.020449046
0.003288,-0.024198963,0.188522096,0.020960156
0.003289,-0.024381814,0.029030357,0.021816954
0.00329,-0.024564577,0.072899822,0.021846209
0.003291,-0.024747253,0.134258512,0.022107033
0.003292,-0.024929842,0.121805575,0.022681944
0.003293,-0.025112341,0.093184213,0.023184504
0.003294,-0.025294752,-0.039551658,0.02351778
0.003295,-0.025477073,0.070379152,0.023168579
0.003296,-0.025659303,0.081965313,0.023407318
0.003297,-0.025841442,0.155927638,0.023712028
0.003298,-0.026023489,0.208015146,0.02438614
0.003299,-0.026205443,0.130318545,0.025317341
0.0033,-0.026387305,0.098141294,0.025866169
0.003301,-0.026569073,0.119554612,0.026206605
0.003302,-0.026750746,-0.045753908,0.02664585
0.003303,-0.026932325,0.088524472,0.026280209
0.003304,-0.027113807,-0.027501867,0.026578084
0.003305,-0.027295194,0.126561595,0.026276277
0.003306,-0.027476483,0.109035229,0.026744278
0.003307,-0.027657675,0.031321394,0.027119372
0.003308,-0.027838768,0.145176503,0.027157899
0.003309,-0.028019763,-0.040859071,0.027759701
0.00331,-0.028200658,0.050924709,0.027432576
0.003311,-0.028381452,-0.03067384,0.027554309
0.003312,-0.028562146,0.043372983,0.027231783
0.003313,-0.028742739,-0.062474215,0.027302098
0.003314,-0.028923229,0.153403275,0.026890555
0.003315,-0.029103617,0.098828906,0.027532723
0.003316,-0.029283901,0.126365621,0.027885474
0.003317,-0.029464081,0.093917875,0.028371111
0.003318,-0.029644156,0.027328466,0.02868209
0.003319,-0.029824126,-0.063407542,0.028642092
0.00332,-0.030003991,0.073222101,0.028187018
0.003321,-0.030183748,-0.071010044,0.028352607
0.003322,-0.030363398,0.026191147,0.02780595
0.003323,-0.030542941,0.094525586,0.027784357
0.003324,-0.030722375,0.078749341,0.028173063
0.003325,-0.030901699,0.020802176,0.028417788
0.003326,-0.031080914,0.056264237,0.028410081
0.003327,-0.031260019,0.097781898,0.028519589
0.003328,-0.031439012,0.074359348,0.028864732
0.003329,-0.031617894,0.045727021,0.029087979
0.00333,-0.031796663,0.024206161,0.02914707
0.003331,-0.03197532,0.023893446,0.029117877
0.003332,-0.032153863,0.139746536,0.029076256
0.003333,-0.032332291,-0.081622748,0.029617306
0.003334,-0.032510605,-0.004664633,0.029009447
0.003335,-0.032688803,-0.074636997,0.028886219
0.003336,-0.032866885,-0.013668638,0.02836873
0.003337,-0.03304485,-0.007881167,0.028171811
0.003338,-0.033222698,-0.01387274,0.027990665
0.003339,-0.033400428,0.04541494,0.02778673
0.00334,-0.033578039,0.007246165,0.027881444
0.003341,-0.033755531,0.176840912,0.027793337
0.003342,-0.033932903,0.089954845,0.028568704
0.003343,-0.034110154,0.086436924,0.028874386
0.003344,-0.034287284,0.078260592,0.029175732
0.003345,-0.034464292,-0.063926164,0.029428454
0.003346,-0.034641178,0.051558005,0.028943729
0.003347,-0.034817941,0.0337994,0.029037975
0.003348,-0.03499458,-0.009921664,0.029066497
0.003349,-0.035171095,0.034945385,0.028875872
0.00335,-0.035347484,-0.054428359,0.02894257
0.003351,-0.035523749,-0.000675375,0.028501054
0.003352,-0.035699886,-0.12589338,0.028329469
0.003353,-0.035875898,-0.083067205,0.027556144
0.003354,-0.036051781,0.002780771,0.026977489
0.003355,-0.036227537,0.013428329,0.026851222
0.003356,-0.036403163,-0.107227776,0.026744656
0.003357,-0.036578661,-0.010103045,0.02605598
0.003358,-0.036754028,-0.060755426,0.025841301
0.003359,-0.036929265,-0.033485854,0.0253802
0.00336,-0.037104371,-0.123976993,0.025065161
0.003361,-0.037279345,0.015387327,0.024300512
0.003362,-0.037454186,0.030952042,0.024263572
0.003363,-0.037628895,-0.027159143,0.024336766
0.003364,-0.037803469,0.050882161,0.024086624
0.003365,-0.03797791,-0.044046296,0.024188671
0.003366,-0.038152215,0.127762121,0.023866378
0.003367,-0.038326385,-0.058010174,0.02441426
0.003368,-0.038500418,-0.081639901,0.023964472
0.003369,-0.038674315,-0.076163349,0.023396607
0.00337,-0.038848075,-0.025877635,0.022907108
0.003371,-0.039021696,0.050586841,0.022646375
0.003372,-0.039195179,-0.10932668,0.022742983
0.003373,-0.039368522,0.002967092,0.022089209
0.003374,-0.039541726,-0.073724145,0.021937594
0.003375,-0.039714789,-0.064892402,0.021450048
0.003376,-0.039887711,-0.050095712,0.021014221
